episode,avg_reward,avg_success,avg_steps,cnt_seeds,smoothed_reward,smoothed_success,smoothed_steps
255,-28.15999999999979,1.0,21.6,10,3.723000000000018,0.9400000000000001,17.77
256,8.529999999999992,0.9,14.7,10,4.127000000000014,0.9400000000000001,17.73
257,14.299999999999974,1.0,17.0,10,5.3800000000000106,0.9400000000000001,18.2
258,6.850000000000001,0.9,21.5,10,6.095000000000011,0.9400000000000001,18.05
259,19.74999999999997,0.9,22.5,10,5.298000000000011,0.95,18.02
260,10.269999999999962,0.9,17.3,10,7.066000000000008,0.96,17.34
261,11.449999999999992,1.0,15.5,10,10.428999999999984,0.96,16.71
262,4.5100000000000104,1.0,14.9,10,10.790999999999983,0.9700000000000001,17.09
263,8.45999999999999,1.0,15.4,10,8.398999999999994,0.9700000000000001,17.009999999999998
264,14.69999999999996,1.0,13.0,10,8.758999999999993,0.9800000000000001,16.41
265,5.46999999999998,1.0,15.3,10,7.591999999999997,0.9800000000000001,16.080000000000002
266,12.14999999999998,1.0,18.5,10,7.836,0.9899999999999999,15.639999999999997
267,-9.619999999999909,1.0,16.2,10,8.288,0.9799999999999999,16.119999999999997
268,10.44999999999999,1.0,15.5,10,8.097,0.97,16.03
269,8.080000000000002,0.9,19.2,10,8.097,0.96,16.03
270,12.709999999999999,1.0,12.9,10,6.957000000000003,0.95,16.43
271,15.969999999999981,0.9,20.3,10,7.824000000000005,0.95,16.759999999999998
272,2.600000000000013,0.9,14.0,10,7.361000000000009,0.95,16.39
273,8.459999999999992,0.9,15.4,10,6.702000000000008,0.95,16.98
274,3.300000000000003,0.9,17.0,10,5.491000000000009,0.9400000000000001,17.09
275,14.139999999999992,1.0,18.6,10,6.266000000000008,0.95,16.339999999999996
276,7.52000000000001,1.0,14.8,10,5.458000000000008,0.95,16.42
277,-16.2099999999999,1.0,22.1,10,4.014000000000011,0.9600000000000002,15.86
278,-1.6599999999999966,0.9,16.6,10,5.061000000000009,0.9700000000000001,15.39
279,15.829999999999984,1.0,11.7,10,3.955000000000008,0.9800000000000001,15.45
280,4.629999999999999,1.0,13.7,10,5.408000000000005,0.99,14.919999999999998
281,1.5300000000000096,1.0,14.7,10,3.712000000000016,0.99,14.88
282,13.069999999999983,1.0,9.3,10,4.265000000000015,0.99,14.35
283,-2.6000000000000076,1.0,16.0,10,7.0130000000000035,0.9799999999999999,13.87
284,17.82999999999997,1.0,11.7,10,7.958000000000004,0.9799999999999999,14.419999999999998
285,-2.8199999999998906,1.0,18.2,10,7.113000000000005,0.9799999999999999,14.870000000000001
286,13.049999999999988,1.0,9.5,10,7.920000000000004,0.9799999999999999,14.8
287,11.26999999999999,0.9,17.3,10,7.898000000000003,0.9799999999999999,15.020000000000001
288,7.790000000000004,0.9,22.1,10,7.606000000000004,0.9799999999999999,15.940000000000001
289,7.379999999999991,1.0,16.2,10,7.424000000000012,0.97,16.759999999999998
290,12.7,1.0,13.0,10,7.290000000000013,0.97,17.1
291,1.3100000000000018,1.0,16.9,10,8.515,0.97,16.85
292,10.149999999999991,1.0,18.5,10,8.895999999999997,0.97,17.04
293,-4.419999999999937,0.9,24.2,10,7.853,0.9800000000000001,16.470000000000002
294,16.48999999999998,1.0,15.1,10,7.733999999999999,0.99,15.660000000000002
295,9.429999999999982,1.0,15.7,10,7.647,0.9800000000000001,15.529999999999998
296,16.85999999999997,1.0,11.4,10,7.964999999999996,0.9800000000000001,15.35
297,0.8400000000000002,1.0,11.6,10,8.640999999999995,0.9700000000000001,15.589999999999998
298,6.600000000000003,1.0,14.0,10,7.930999999999995,0.96,15.689999999999998
299,6.5100000000000025,0.9,14.9,10,8.53599999999999,0.97,14.64
300,15.879999999999962,1.0,11.2,10,6.664999999999994,0.96,15.35
301,8.07,0.9,19.3,10,5.437999999999997,0.9400000000000001,16.619999999999997
302,3.0499999999999807,0.9,19.5,10,3.456000000000003,0.93,17.44
303,1.6300000000000108,1.0,13.7,10,4.734,0.93,17.66
304,-2.2199999999999895,0.9,22.2,10,4.505999999999999,0.93,17.939999999999998
305,-2.839999999999979,0.8,28.4,10,4.621999999999998,0.93,18.78
306,-2.959999999999969,0.9,19.6,10,5.010000000000001,0.93,18.9
307,13.61999999999998,1.0,13.8,10,4.162,0.9400000000000001,18.380000000000003
308,4.319999999999991,1.0,16.8,10,5.1720000000000015,0.9500000000000002,17.28
