episode,avg_reward,avg_success,avg_steps,cnt_seeds,smoothed_reward,smoothed_success,smoothed_steps
176,-14.349999999999898,0.7,33.5,10,-11.56999999999995,0.73,29.7
177,-11.209999999999997,0.6,32.1,10,-11.07699999999995,0.72,29.770000000000003
178,-3.9099999999999673,0.9,29.1,10,-10.601999999999952,0.72,30.020000000000003
179,-20.259999999999906,0.6,32.6,10,-9.712999999999953,0.72,29.130000000000003
180,-7.119999999999992,0.7,31.2,10,-11.003999999999952,0.74,28.04
181,-20.79999999999989,0.8,28.0,10,-7.859999999999962,0.75,27.6
182,0.2999999999999844,0.8,27.0,10,-7.050999999999971,0.75,27.509999999999998
183,-3.739999999999978,0.7,27.4,10,-6.579999999999972,0.75,27.8
184,-1.7699999999999974,0.8,17.7,10,-7.018999999999974,0.72,28.189999999999998
185,4.2600000000000104,0.9,17.4,10,-4.985999999999982,0.73,27.860000000000003
186,-6.259999999999977,0.7,32.6,10,-5.313999999999981,0.73,27.139999999999997
187,-6.500000000000007,0.6,35.0,10,-4.450999999999992,0.71,27.509999999999998
188,-8.299999999999986,0.6,33.0,10,-5.8459999999999805,0.7,27.459999999999997
189,0.07000000000001308,0.7,29.3,10,-7.295999999999974,0.7,27.96
190,-10.399999999999988,0.7,24.0,10,-7.749999999999972,0.7,28.5
191,-12.16999999999999,0.6,31.7,10,-9.111999999999972,0.6900000000000001,29.119999999999997
192,-13.649999999999906,0.7,26.5,10,-10.486999999999965,0.6699999999999999,28.870000000000005
193,-18.239999999999906,0.7,32.4,10,-11.215999999999962,0.6799999999999999,28.160000000000004
194,-6.309999999999979,0.8,23.1,10,-10.510999999999964,0.6799999999999999,28.110000000000003
195,-9.359999999999989,0.8,23.6,10,-10.949999999999964,0.6900000000000001,27.5
196,-20.00999999999991,0.5,30.1,10,-10.395999999999962,0.65,28.96
197,-13.789999999999967,0.7,27.9,10,-9.480999999999963,0.65,28.810000000000002
198,-1.2500000000000104,0.6,32.5,10,-9.35099999999997,0.65,29.51
199,-4.319999999999995,0.8,23.2,10,-8.094999999999976,0.65,28.95
200,-4.859999999999974,0.3,38.6,10,-7.032999999999978,0.64,29.330000000000002
201,-3.019999999999979,0.6,30.2,10,-7.659999999999968,0.6499999999999999,29.6
202,-12.349999999999987,0.7,33.5,10,-9.506999999999962,0.66,30.07
203,-5.679999999999969,0.7,26.8,10,-9.126999999999956,0.67,30.27
204,4.310000000000004,0.7,26.9,10,-9.471999999999952,0.6699999999999999,30.72
205,-15.62999999999989,0.9,26.3,10,-8.922999999999952,0.65,31.23
206,-38.47999999999986,0.6,34.8,10,-9.857999999999944,0.67,30.579999999999995
207,-9.989999999999887,0.8,29.9,10,-10.489999999999934,0.69,29.9
208,-4.699999999999977,0.6,37.0,10,-12.05699999999992,0.67,30.57
209,1.170000000000001,0.6,28.3,10,-11.589999999999923,0.6900000000000001,30.9
210,-14.209999999999877,0.5,32.1,10,-12.221999999999925,0.6799999999999999,32.22
211,-9.339999999999899,0.8,23.4,10,-10.780999999999937,0.66,32.81
212,-28.019999999999857,0.5,40.2,10,-6.674999999999949,0.6399999999999999,32.75
213,-1.0100000000000002,0.9,30.1,10,-12.281999999999936,0.6,33.82000000000001
214,-2.009999999999996,0.6,40.1,10,-12.75799999999993,0.5900000000000001,33.58
215,-1.220000000000016,0.7,32.2,10,-13.331999999999928,0.59,34.32
216,2.5800000000000045,0.4,34.2,10,-13.579999999999933,0.61,33.800000000000004
217,-66.05999999999975,0.4,40.6,10,-12.852999999999941,0.5900000000000001,34.53
218,-9.45999999999992,0.5,34.6,10,-9.878999999999953,0.5900000000000001,33.790000000000006
219,-4.569999999999988,0.6,35.7,10,-9.126999999999956,0.5599999999999999,34.269999999999996
